source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_0,fac_bath_1,fac_bath_2,fac_bath_6,fac_bath_7,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_10,fac_share_11,fac_share_12,fac_share_13,fac_share_14,fac_share_15,fac_share_2,fac_share_20,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_7,fac_share_8,fac_share_9,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Cuci,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count,price,sw,sl,size_area,pps,sub,gen,fb,fr,fs,ft,first_month,tier,zone
sudirman,Denpasar,Denpasar Selatan,0,1,2016.0,1.123,,1.546,3.331,4.131,0.9,50.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Putri,Rp2.000.000/bulan,9.65,14.4,0.9,-8.6792574,115.2242318,179,Kost Tukad Melangit Panjer Tipe B,Karya Prima,__FAILED__,Plaza Udayana,supermarket,Perama,Fakultas Kedokteran Universitas Undayana,0.0,,eksklusif,0.0,0.0,0.0,0,2x3,1,0,1,1,1,0,0,https://mamikos.com/room/kost-kota-denpasar-kost-putri-eksklusif-kost-tukad-melangit-panjer-tipe-b-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,16818,2000000.0,2.0,3.0,6.0,333333.3333333333,Denpasar Selatan,Putri,3,9,8,20,3000000.0,"<Rp2,0jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2021.0,1.627,5.847,1.518,2.372,3.659,1.913,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp4.200.000/bulan,9.57,14.02,1.91,-8.6859837,115.2304509,37,Kost Dokter Superior,Karya Prima,International SOS Bali Clinic,Plaza Udayana,supermarket,Perama,Fakultas Kedokteran Universitas Undayana,380.0,,eksklusif,,,0.0,0,4.5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-denpasar-kost-campur-eksklusif-kost-dokter-superior-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,2004,4200000.0,4.5,5.0,22.5,186666.66666666666,Denpasar Selatan,Campur,5,11,10,26,4200000.0,">Rp3,5jt",
sudirman,Denpasar,Denpasar Barat,0,1,2024.0,,,,,,1.585,30.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Campur,Rp2.500.000/bulan,9.65,15.07,1.98,-8.6659916289357,115.20243689418,60,Kost Melati VVIP,__FAILED__,__FAILED__,__FAILED__,__FAILED__,__FAILED__,FACULTY OF LAW,0.0,,eksklusif,,,0.0,0,3.5x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-melati-vvip-denpasar-barat-denpasar?redirection_source=list%20kos%20result,2283,2500000.0,3.5,6.0,21.0,119047.61904761905,Denpasar Barat,Campur,5,16,18,39,3250000.0,"Rp2,4jt-2,8jt",
sudirman,Denpasar,Denpasar Barat,1,1,2025.0,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp2.000.000/bulan,8.08,13.44,2.24,-8.680506289864072,115.20007249746791,35,Kost Anugerah Tipe A,__FAILED__,__FAILED__,__FAILED__,__FAILED__,__FAILED__,__FAILED__,0.0,,eksklusif,0.0,0.0,5.0,1,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-putri-eksklusif-kost-anugerah-tipe-a-denpasar-barat-denpasar-2?redirection_source=list%20kos%20result,1210,2000000.0,3.0,4.0,12.0,166666.66666666666,Denpasar Barat,Putri,4,9,4,17,2000000.0,"<Rp2,0jt",
sudirman,Denpasar,Denpasar Selatan,2,1,2016.0,1.344,6.111,,,3.889,,50.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Campur,Rp2.900.000/bulan,9.83,14.52,1.05,-8.679005,115.226423,25,Kost Pak Ketut Tipe A,Karya Prima,International SOS Bali Clinic,__FAILED__,__FAILED__,Perama,__FAILED__,270.0,,eksklusif,,,0.0,0,3x4,1,1,1,1,1,0,0,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-pak-ketut-tipe-a-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,2683,2900000.0,3.0,4.0,12.0,241666.66666666666,Denpasar Selatan,Campur,6,10,10,26,4350000.0,"Rp2,8jt-3,5jt",
sudirman,Denpasar,Denpasar Barat,0,1,2019.0,2.91,5.753,,5.068,1.515,1.576,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp2.700.000/bulan,10.89,16.15,1.71,-8.658749,115.213376,91,Kost Hasanuddin Deluxe,Karya Prima,Kasih Ibu,__FAILED__,Satifa Boga,GOR Ngurah Rai,FACULTY OF AGRICULTURE,300.0,,eksklusif,,0.0,0.0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-hasanuddin-deluxe-denpasar-barat-denpasar-2?redirection_source=list%20kos%20result,7180,2700000.0,5.0,5.0,25.0,108000.0,Denpasar Barat,Campur,5,13,8,26,2700000.0,"Rp2,4jt-2,8jt",
sudirman,Denpasar,Denpasar Selatan,2,1,2020.0,,6.111,1.692,3.256,,1.065,30.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp2.800.000/bulan,9.83,14.52,1.05,-8.679005,115.226423,14,Kost Rumah Tipe A,__FAILED__,International SOS Bali Clinic,Plaza Udayana,supermarket,__FAILED__,Fakultas Kedokteran Universitas Undayana,180.0,,eksklusif,,0.0,0.0,0,3x4,1,1,1,0,1,0,0,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-rumah-tipe-a-denpasar-selatan-denpasar-2?redirection_source=list%20kos%20result,1762,2800000.0,3.0,4.0,12.0,233333.33333333334,Denpasar Selatan,Campur,6,10,11,27,3640000.0,"Rp2,4jt-2,8jt",
sudirman,Denpasar,Denpasar Selatan,1,1,2019.0,1.784,,1.786,3.045,3.573,1.114,50.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Putra,Rp2.700.000/bulan,10.3,14.99,1.13,-8.6755734,115.2289602,582,Kost Prime Renon Tipe Landed,Karya Prima,__FAILED__,Rimo Trade Center,Satifa Boga,Perama,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0.0,0,4x8,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-putra-eksklusif-kost-prime-renon-tipe-landed-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,25581,2700000.0,4.0,8.0,32.0,84375.0,Denpasar Selatan,Putri,4,9,8,21,4050000.0,"Rp2,4jt-2,8jt",
sudirman,Denpasar,Denpasar Barat,1,1,2023.0,1.109,5.337,,4.491,,,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.399.000/bulan,8.9,14.07,1.15,-8.677083,115.209329,188,Kost Griya Morotai 06,Karya Prima,International SOS Bali Clinic,__FAILED__,supermarket,__FAILED__,__FAILED__,0.0,,eksklusif,0.0,,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-griya-morotai-06-denpasar-barat-denpasar?redirection_source=list%20kos%20result,8077,2399000.0,3.0,4.0,12.0,199916.66666666666,Denpasar Barat,Campur,3,10,6,19,2878800.0,"Rp2,0jt-2,4jt",
sudirman,Denpasar,Denpasar Barat,0,1,2024.0,2.551,5.437,1.427,4.364,6.544,1.607,30.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Campur,Rp2.300.000/bulan,9.65,15.07,1.98,-8.6659916289357,115.20243689418,216,Kost Melati Tipe VIP,Karya Prima,Kasih Ibu,Rimo Trade Center,Sunset Point Shopping Centre,Perama,FACULTY OF LAW,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-melati-tipe-vip-denpasar-barat-denpasar-2?redirection_source=list%20kos%20result,9422,2300000.0,3.0,4.0,12.0,191666.66666666666,Denpasar Barat,Campur,5,14,18,37,2990000.0,"Rp2,0jt-2,4jt",
sudirman,Denpasar,Denpasar Selatan,2,1,2024.0,,4.757,1.152,3.837,5.354,,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,Putri,Rp3.000.000/bulan,8.39,13.43,1.46,-8.6836717,115.21124,117,Kost Cazaloka Tipe Loft,__FAILED__,International SOS Bali Clinic,Plaza Udayana,supermarket,DFS Bus Bay,__FAILED__,0.0,,eksklusif,0.0,0.0,0.0,0,4x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-putri-eksklusif-kost-cazaloka-tipe-loft-denpasar-selatan-denpasar-2?redirection_source=list%20kos%20result,7201,3000000.0,4.0,4.0,16.0,187500.0,Denpasar Selatan,Putri,5,12,8,25,3000000.0,"Rp2,8jt-3,5jt",
sudirman,Denpasar,Denpasar Timur,0,1,2019.0,,,1.512,4.675,,1.995,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp4.000.000/bulan,11.71,16.88,2.14,-8.653790482312068,115.21962448954584,1178,Kost Lili Residence,__FAILED__,__FAILED__,Rimo Trade Center,Satifa Boga,__FAILED__,FACULTY OF AGRICULTURE,325.0,,eksklusif,,0.0,5.0,1,3x7,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-lili-residence-denpasar-timur-denpasar-1?redirection_source=list%20kos%20result,29675,4000000.0,3.0,7.0,21.0,190476.19047619047,Denpasar Timur,Campur,5,9,4,18,4000000.0,">Rp3,5jt",
sudirman,Denpasar,Denpasar Selatan,2,1,2025.0,0.359,4.665,0.93,3.62,5.291,1.055,50.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp3.500.000/bulan,8.33,13.31,1.54,-8.685267,115.212459,45,Kost R Suite Vvip,Karya Prima,International SOS Bali Clinic,Plaza Udayana,supermarket,DFS Bus Bay,Fakultas Hukum,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-r-suite-vvip-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,1233,3500000.0,3.0,4.0,12.0,291666.6666666667,Denpasar Selatan,Campur,5,20,20,45,5250000.0,"Rp2,8jt-3,5jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2025.0,1.868,,1.928,2.739,,,10.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp3.500.000/bulan,10.04,14.51,1.78,-8.6819757216173,115.23244243115,76,Kost Lunga Living Pm House Regular Room,Karya Prima,__FAILED__,Plaza Udayana,supermarket,__FAILED__,__FAILED__,0.0,,eksklusif,,0.0,0.0,0,5x7,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-lunga-living-pm-house-regular-room-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,2656,3500000.0,5.0,7.0,35.0,100000.0,Denpasar Selatan,Campur,5,19,15,39,3850000.0000000005,"Rp2,8jt-3,5jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2017.0,,5.488,1.115,3.192,4.488,1.037,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,Campur,Rp1.750.000/bulan,9.2,13.97,1.06,-8.6822959,115.2214866,507,Kost Languan By Intisari Tipe A,__FAILED__,International SOS Bali Clinic,Plaza Udayana,supermarket,Perama,Fakultas Kedokteran Universitas Undayana,400.0,,eksklusif,0.0,,3.9,5,3x4,0,0,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-languan-by-intisari-tipe-a-denpasar-selatan-denpasar?redirection_source=list%20kos%20result,51349,1750000.0,3.0,4.0,12.0,145833.33333333334,Denpasar Selatan,Campur,3,8,22,33,1750000.0,"<Rp2,0jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2021.0,1.627,5.847,1.518,2.372,3.659,1.913,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp4.500.000/bulan,9.57,14.02,1.91,-8.6859837,115.2304509,7,Kost Dokter Elite,Karya Prima,International SOS Bali Clinic,Plaza Udayana,supermarket,Perama,Fakultas Kedokteran Universitas Undayana,400.0,,eksklusif,,,0.0,0,5x5.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-denpasar-kost-campur-eksklusif-kost-dokter-elite-denpasar-selatan-denpasar-2?redirection_source=list%20kos%20result,345,4500000.0,5.0,5.5,27.5,163636.36363636365,Denpasar Selatan,Campur,5,13,10,28,4500000.0,">Rp3,5jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2020.0,,,,,5.473,,,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.650.000/bulan,8.63,13.67,1.22,-8.6817726,115.2122732,186,Kost Sriarsa Tipe A,__FAILED__,__FAILED__,__FAILED__,__FAILED__,Perama,__FAILED__,0.0,,eksklusif,0.0,0.0,0.0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-putri-eksklusif-kost-sriarsa-tipe-a-denpasar-selatan-denpasar-2?redirection_source=list%20kos%20result,7157,1650000.0,3.0,4.0,12.0,137500.0,Denpasar Selatan,Putri,4,8,3,15,1650000.0,"<Rp2,0jt",
sudirman,Denpasar,Denpasar Timur,0,1,2014.0,,,,3.167,1.777,,20.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,Putri,Rp1.750.000/bulan,11.36,16.21,1.56,-8.663998,115.22985,96,Kost Candra Tipe D,__FAILED__,__FAILED__,__FAILED__,Satifa Boga,GOR Ngurah Rai,__FAILED__,0.0,,eksklusif,0.0,0.0,0.0,0,4x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-candra-tipe-d-denpasar-timur-denpasar?redirection_source=list%20kos%20result,4495,1750000.0,4.0,4.5,18.0,97222.22222222222,Denpasar Timur,Putri,3,9,10,22,2100000.0,"<Rp2,0jt",
sudirman,Denpasar,Denpasar Utara,0,1,2017.0,3.446,,1.439,,,2.01,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,Campur,Rp4.500.000/bulan,11.54,16.77,2.16,-8.6538352293008,115.21652989089,194,Kost Akila Karna 8 Family Suite,Karya Prima,__FAILED__,Rimo Trade Center,__FAILED__,__FAILED__,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0.0,0,5x9,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-campur-eksklusif-kost-akila-karna-8-family-suite-denpasar-utara-denpasar?redirection_source=list%20kos%20result,4769,4500000.0,5.0,9.0,45.0,100000.0,Denpasar Utara,Campur,5,19,16,40,4500000.0,">Rp3,5jt",
sudirman,Denpasar,Denpasar Selatan,0,1,2021.0,1.627,5.847,1.518,2.372,3.659,1.913,,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp4.500.000/bulan,9.57,14.02,1.91,-8.6859837,115.2304509,14,Kost Dokter Executive,Karya Prima,International SOS Bali Clinic,Plaza Udayana,supermarket,Perama,Fakultas Kedokteran Universitas Undayana,400.0,,eksklusif,,,4.6,1,5x5.6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-denpasar-kost-campur-eksklusif-kost-dokter-executive-denpasar-selatan-denpasar-2?redirection_source=list%20kos%20result,883,4500000.0,5.0,5.6,28.0,160714.2857142857,Denpasar Selatan,Campur,5,16,10,31,4500000.0,">Rp3,5jt",
sudirman,Denpasar,Denpasar Timur,0,1,2014.0,2.789,6.254,,3.167,,1.418,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,Putri,Rp1.750.000/bulan,11.36,16.21,1.56,-8.663998,115.22985,217,Kost Candra Tipe B,Karya Prima,RSU Premagana,__FAILED__,Satifa Boga,__FAILED__,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,5.0,1,4x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kota-denpasar-kost-putri-eksklusif-kost-candra-tipe-b-denpasar-timur-denpasar?redirection_source=list%20kos%20result,11042,1750000.0,4.0,4.5,18.0,97222.22222222222,Denpasar Timur,Putri,3,8,7,18,1750000.0,"<Rp2,0jt",
