source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_15,fac_share_2,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,2019,3.197,3.317,3.661,4.324,7.85,2.189,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp2.500.000/bulan,7.79,2.5,17.18,-8.815118300000002,115.1574968,930,Kost Marvell Uluwatu,Green Code Medical Assistance STITCHES,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Sarbagita Stop,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x6.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-marvell-uluwatu-kuta-selatan-badung?redirection_source=list%20kos%20result,24343
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,2023,1.025,4.816,2.736,2.315,5.903,0.943,,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,Putri,Rp1.850.000/bulan,6.55,1.1,15.06,-8.8032152,115.1811179,160,Kost SM,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-sm-kuta-selatan-badung-2?redirection_source=list%20kos%20result,5287
jimbaran,Kabupaten Badung,Kuta Selatan,4,1,2025,1.704,4.86,2.384,2.462,6.808,0.526,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp6.200.000/bulan,6.48,0.62,15.4,-8.803831536614695,115.17289912283708,13,Kost Anumana Bingin Sari,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,600.0,,eksklusif,,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-anumana-bingin-sari-kuta-selatan-badung?redirection_source=list%20kos%20result,492
jimbaran,Kabupaten Badung,Kuta Selatan,7,1,2025,1.95,4.899,2.326,2.564,7.091,0.522,50,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.200.000/bulan,6.47,0.68,15.51,-8.803934910297697,115.17032162764781,16,Kost Anugrah,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathematics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-anugrah-kuta-selatan-badung-2?redirection_source=list%20kos%20result,745
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,2,1,2024,2.505,5.374,2.597,3.4,7.751,1.37,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Campur,Rp2.700.000/bulan,6.71,1.74,16.15,-8.8053559641851,115.15836115927,214,Kost Martha House Tipe C,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3.5x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-martha-house-tipe-c-kuta-selatan-badung?redirection_source=list%20kos%20result,4268
jimbaran,Kabupaten Badung,Kuta Selatan,1,1,,2.505,5.374,2.597,3.4,7.751,1.37,,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.700.000/bulan,6.71,1.74,16.15,-8.805372861738691,115.15839535742997,410,Kost Martha House Tipe B,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,180.0,,eksklusif,,0.0,0,0,3.8x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-martha-house-tipe-b-kuta-selatan-badung?redirection_source=list%20kos%20result,11044
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,10,1,2026,2.407,3.276,3.99,3.922,5.485,2.59,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,,Rp3.000.000/bulan,8.18,2.63,16.35,-8.816773,115.187401,2,Kost Phady Co Living Exclusive,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,,0.0,0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-phady-co-living-exclusive-kuta-selatan-badung-2?redirection_source=list%20kos%20result,77
jimbaran,Badung,Kuta Selatan,1,1,2016,1.005,3.133,2.267,0.959,5.535,1.159,30,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Putri,Rp1.800.000/bulan,4.96,2.06,13.07,-8.786224,115.186808,88,Kost The Beratan III Tipe B,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,1,0,1,1,0,0,https://mamikos.com/room/kost-badung-kost-putri-eksklusif-kost-the-beratan-iii-tipe-b-kuta-selatan-badung?redirection_source=list%20kos%20result,4321
jimbaran,Kabupaten Badung,Kuta Selatan,7,1,2026,0.779,4.712,2.708,2.342,4.815,1.614,10,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Campur,Rp2.600.000/bulan,6.53,2.04,14.43,-8.7998582544483,115.1910046488,6,Kost Pan Wahyu Deluxe Suite,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pan-wahyu-deluxe-suite-kuta-selatan-badung?redirection_source=list%20kos%20result,100
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,2024,2.56,4.718,1.964,2.671,7.22,0.685,50,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp2.700.000/bulan,6.14,1.07,15.47,-8.8007458851441,115.16310531646,311,Kost Dquinliving2 VIP,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-dquinliving2-vip-kuta-selatan-badung?redirection_source=list%20kos%20result,8850
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,2,1,2024,0.98,3.254,2.438,1.134,5.36,1.263,,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Campur,Rp2.300.000/bulan,5.08,2.16,13.09,-8.786763,115.188302,26,Kost Arc Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-arc-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,1563
jimbaran,Kabupaten Badung,Kuta Selatan,9,1,2025,3.139,4.687,1.925,2.947,6.965,1.303,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Campur,Rp4.000.000/bulan,5.94,1.67,15.48,-8.798188349945551,115.15730749045075,19,Kost Uma Katani Executive Denpasar,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,300.0,,eksklusif,,0.0,0,0,7x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-uma-katani-executive-denpasar-badung-2?redirection_source=list%20kos%20result,407
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2024,2.112,4.982,2.205,3.071,7.352,1.158,50,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,Campur,Rp3.000.000/bulan,6.31,1.54,15.76,-8.8017981836513,115.15893515199,241,Kost Dquinliving 3 Elite,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,4.9,1,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-dquinliving-3-elite-vip-kuta-selatan-badung-2?redirection_source=list%20kos%20result,8388
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,2,1,2024,2.52,2.752,3.64,3.651,6.78,1.791,30,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp5.000.000/bulan,7.74,1.89,16.52,-8.81507,115.174692,0,Kost Villa Almic Ungasan Deluxe Room,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,500.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-villa-almic-ungasan-deluxe-room-kuta-selatan-badung-2?redirection_source=list%20kos%20result,838
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,5,1,2026,2.462,4.119,1.35,2.218,6.596,0.779,50,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Campur,Rp3.500.000/bulan,5.51,1.07,14.89,-8.7951331341345,115.16330111772,4,Kost Tjempaka Suite Balcony,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-tjempaka-suite-balcony-kuta-selatan-badung?redirection_source=list%20kos%20result,166
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,,1.558,2.643,1.196,0.244,5.573,0.955,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp3.700.000/bulan,4.37,1.67,13.16,-8.7839475,115.1772495,4,Kost Kawaii Tipe C,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,9x10,1,1,0,1,1,0,0,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-kawaii-tipe-c-kuta-selatan-badung?redirection_source=list%20kos%20result,724
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2025,3.301,4.558,1.835,2.965,6.747,1.517,50,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp3.000.000/bulan,5.74,1.86,15.34,-8.795990072692858,115.15569090654935,6,Kost Concrete Jimbaran Tupe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,5x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-concrete-jimbaran-tupe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,231
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,1,1,2024,1.462,4.83,2.468,2.381,6.519,0.634,,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.100.000/bulan,6.49,0.69,15.29,-8.8036546085133,115.17551992089,22,Kost Adiyasa,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,1,0,0,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-adiyasa-kuta-selatan-badung?redirection_source=list%20kos%20result,1332
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2024,0.578,3.782,2.685,1.523,5.108,1.218,50,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,Putri,Rp1.800.000/bulan,5.61,2.0,13.56,-8.7914841456969,115.1893963298,27,Kost Barney Kamar 2 Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,0,1,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah--89?redirection_source=list%20kos%20result,1814
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2017,1.545,3.074,0.952,0.813,5.898,0.721,30,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Putra,Rp900.000/bulan,4.72,1.17,13.69,-8.787788,115.1738108,117,Kost Bu Aulia Reguler,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,900.0,murah,0.0,0.0,5,1,3x4,0,0,1,1,0,1,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putra-murah-kost-bu-aulia-reguler-kuta-selatan-badung-2?redirection_source=list%20kos%20result,10563
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2016,2.109,4.97,2.201,2.963,7.415,0.96,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.320.000/bulan,6.35,1.34,15.74,-8.8024628265695,115.16106180847,348,Kost Gang Mecutan,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x4,0,1,0,0,0,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-gang-mecutan-kuta-selatan-badung?redirection_source=list%20kos%20result,18533
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,1.292,3.086,1.224,0.663,5.983,0.54,,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.350.000/bulan,4.79,1.23,13.6,-8.78796399662794,115.17650932073593,104,Kost Flying Exclusive,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-flying-exclusive-badung-bali--1?redirection_source=list%20kos%20result,5084
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,,1.558,2.643,1.196,0.244,5.573,0.955,,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp3.500.000/bulan,4.37,1.67,13.16,-8.7839475,115.1772495,1,Kost Kawaii Tipe B,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,9x10,1,1,0,1,1,0,0,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-kawaii-tipe-b-kuta-selatan-badung-1?redirection_source=list%20kos%20result,449
jimbaran,Kabupaten Badung,Kuta Selatan,2,1,2024,2.592,2.802,3.674,3.708,6.848,1.831,,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Campur,Rp3.000.000/bulan,7.79,1.93,16.59,-8.815516,115.174158,5,Kost Villa Almic Ungadas Single,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,500.0,,eksklusif,0.0,0.0,0,0,3x4,1,0,0,1,0,1,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-villa-almic-ungadas-single-kuta-selatan-badung?redirection_source=list%20kos%20result,1076
